index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
0,0.08878348563010413,-0.10709008196749156,0.5239935462918411,0.055601717508328964,0.11662308982487678,6.517813021401093,1.0431657563896644,1.2873059695145854,3.0
1,0.0020700954714658265,-0.1288819782049318,1.865295165591952,0.20870175642504227,1.0172363101071178,5.56294185430194,0.019281545682731625,1.1138939689038585,6.0
2,-0.07849431368978935,-0.2002836305582218,-0.7763508314049017,0.8468845780953096,0.18745122858650293,-0.06331033165778154,0.9619488738048112,-0.030434018832242962,9.0
3,-0.00413981726673332,0.12136320702181735,0.1256504135282436,0.016533193760806537,-0.039997343343524144,-0.0313200930465871,1.0338581945781264,-0.01573838626855428,1.0
4,-0.0762195717575498,-0.07902479921261171,0.9844168146388854,-0.03244446461212306,0.13725162799411073,4.629580156665872,0.03068935784461822,0.9288210596013616,2.0
5,-0.06345810564754636,0.0919261323271656,-1.2426775401233798,0.0582784595706811,0.15857254827236905,-1.3594044750700092,0.9123415218982476,-0.27468186926717936,1.0
6,0.052216805616794815,-0.002752965461965831,0.8995429291203159,0.15292283039190446,0.06135913369870485,5.005693940913859,-0.14430198555851756,1.000221387308116,2.0
7,0.032072004435017,-0.18597387903670973,-1.076349500453267,1.3030739518091892,-0.03361716755691837,0.4020274370069189,0.9284274189894778,0.08027400582202968,9.0
8,-0.12189237040847566,0.10736447912915413,1.539435069669577,0.9308480264417972,-0.03052649807462568,4.430029913944427,-0.02238072551883354,0.9213768147844912,10.0
9,-0.05191250523683768,0.11978456566641027,0.07070802100500903,-0.11855192557222367,-0.07868340801859651,0.3737787619140717,-0.08034032948888503,0.093534846702423,0.0
10,-0.0990738520763728,-0.10606200785655692,1.1880616650532412,1.1037067365554083,0.053603576074949436,0.5895614258664885,-0.0967211060653187,0.14821781308726173,8.0
11,0.04444559424959922,0.20748044913315836,0.19203559411502288,0.028330542979504082,-0.008189050734278393,-1.0553241684144727,-0.002916526299413857,-0.24112635807036506,0.0
12,-0.05576374929082428,-0.05181421361801551,0.2552549310933999,-0.15928927756470565,-0.15482101518142108,-0.3951443216888398,-0.0234791866883032,-0.031788232913341534,0.0
13,0.043796199163479085,-0.0063698524864599605,-0.8086284807970467,0.9795483070956352,-0.17593342384137425,1.2523975739293176,0.8642036801735364,0.27657735039589704,9.0
14,0.1930273600182801,-0.22901223486720945,1.8661020051190425,0.023211921392288025,-0.010638442305743165,-0.2997054977449224,1.0439049725787275,-0.029630206922179207,1.0
15,0.05547166387226996,0.03200612031511872,-0.5577095251970614,0.9434709310686272,-0.13188465377932634,0.9816262715518022,1.0014795401081222,0.1911973383435721,9.0
16,-0.040180894402427336,0.2626764476077205,0.19807814146557964,0.9699773347751935,-0.09192579055220397,5.603471105383542,1.095390615411051,1.114452352974446,11.0
17,0.0023104225796034953,0.07501482684244604,-0.3412934322528016,0.035658298773728635,-0.014315735980445303,0.053347780745995,0.0654672727980605,0.02918202595959012,0.0
18,-0.3290249567990796,-0.02055857739781833,-1.7935205680866542,0.13265939682014974,1.0855148088040962,0.25666904008134456,1.167310684987532,0.027859231668091056,5.0
19,0.1254163942373393,0.1738594755225211,-1.1166036110106554,-0.08919432623313721,0.8616664355193921,-0.12871092250883975,0.051299421189096785,-0.008822202426322385,4.0
20,0.05460401295073352,0.2282571543283396,1.2981409911156805,1.1258722375415933,-0.1526655405501382,0.4201231933983824,-0.005841748186660172,0.10176022853192612,8.0
21,-0.06881189716604824,0.043538388678114985,0.5434332049110127,0.02867411424062978,-0.06053356692299621,4.630607147634072,-0.0028109478090589807,0.9083341568315364,2.0
22,-0.062303405033619565,0.0914778464798444,0.23041709201254984,0.8917012544469836,-0.0006550180134002321,0.4312015286209113,-0.02070874685949372,0.09365596138688123,8.0
23,0.00542391646722449,0.08457236435657865,-0.6690491581892353,0.03994271905189757,1.0342220990257516,3.9606928893471163,1.2216802621506704,0.7585995238867244,7.0
24,0.05977299106589905,0.00034624995969592963,1.3529894052825515,1.1080951457046937,-0.15400777955013098,0.3229943274052972,0.9773809360992428,0.08757142834075972,9.0
