index,feature_0,feature_1,feature_2,feature_3,feature_4,target
0,0.06965967531311458,-0.146384944729507,6.192864474606413,1.1186435563316346,1.2385753560187012,3.0
1,-0.14016740745970452,-0.10346025295074908,4.5503689481455885,0.8203852007307572,0.8977057494144177,3.0
2,-0.06485320052009577,0.7755161146211447,5.286859763517438,0.9552376728307542,1.087743486963169,7.0
3,0.35259405385749554,-0.156295380569692,2.8492556056656198,-0.04862071771961885,0.5503066388309772,2.0
4,-0.10157673309757907,0.2418028764887463,6.478064714227942,0.16640586863290524,1.2979465145538254,2.0
5,0.21347854134749852,-0.1520832413773157,-0.15884089753715522,-0.07475427990660974,-0.040344834540188834,0.0
6,0.09700420952732026,0.1645913922905864,4.718387874294176,-0.10408024486631756,0.9325130732690798,2.0
7,-0.1205335627971834,1.3320540533795169,-0.44699772451092334,0.03021751806556533,-0.08185290739175488,4.0
8,-0.18252707201601795,1.01378403229314,4.591449249734994,0.4316948758730865,0.9099257834209012,6.0
9,0.20420636676787066,-0.06937281341366375,-1.7324058549011758,-0.1713746728559587,-0.3094413608871965,0.0
10,-0.10223249947170633,0.05436292880423129,-1.3540446735019191,1.074880705453268,-0.3103007928881034,1.0
11,-0.17774001256458904,0.9955356651441252,4.469166113174709,0.12698674281780067,0.906456638478184,6.0
12,-0.2656327956707123,-0.08993895514887013,0.6751249776785531,0.7867707980612275,0.13332910034258866,1.0
13,0.03957374629982782,0.8713501239072925,-1.8614334492317703,0.20308067748733424,-0.3732930067582688,4.0
14,0.09086596024169356,0.15090142239855214,4.7274325182763866,0.3051859305050948,0.9515289538138724,2.0
15,0.18793940860285727,0.20179515194526465,0.542920688724807,0.8056891648358178,0.12853919275471332,1.0
16,0.10926286917748247,0.22595593012251336,0.16704299424624966,1.120530638790047,0.03871005986389557,1.0
17,0.06940296847146021,-0.2894392127204329,0.8747822917267971,0.08034157201021731,0.1949830577395198,0.0
18,-0.004334001859483943,0.9630830027867344,5.049614747195212,-0.1026560183102823,1.0108509900480758,6.0
19,0.2021152731506893,0.12041165402418084,5.2987309764103445,0.18192554051379267,1.039064001276207,2.0
20,-0.11108869227321724,0.9342879252973808,4.459790066006777,1.0354148264663507,0.8901751349665328,7.0
21,0.17500022716240546,1.1354393276020265,0.012905501159368154,0.8342828820931169,0.025639619321659472,5.0
22,-0.18757232304955854,-0.3659914008019221,0.3302918138513195,1.4238099179635744,0.05784473820569864,1.0
23,0.11549345810260556,-0.19529498597697156,5.56636562577283,0.07864051978517171,1.0916170530163705,2.0
24,0.08515592189614474,-0.16618439161575368,0.084432459614842,0.12773581097320413,0.02927558173030295,0.0
25,0.08820810067482075,1.084286853574687,0.001376176653399952,1.0705113914340945,0.007007465746731082,5.0
26,0.12928604032930424,0.7036989198172671,4.483566526987378,0.26659101301964544,0.8812958316223141,6.0
27,0.08444140601190958,-0.0235049311991014,0.5505352573855886,0.25891507558936433,0.10544589862033504,0.0
28,0.14802692958002855,1.1612982264001754,0.11108652079472496,0.9759406219276188,0.01858388560464106,5.0
29,0.11268981567346015,0.19949055577250527,0.15386832489815092,0.779538568847506,0.03090130369134118,1.0
30,0.14115708881252176,-0.14553425040450746,0.06083130163648361,-0.08120176595006984,0.025097574523681002,0.0
31,-0.1820449111763546,0.32494124481375297,3.9116127646479035,1.0322115696075838,0.7742184876254873,3.0
32,0.2710102525546821,1.0176014861713598,6.216479300097479,0.9557938374693244,1.2572607459068068,7.0
33,0.046411821974045565,0.6473111936171174,4.921836734786374,0.002724297990177273,0.9736975617486564,6.0
34,-0.14557924810780468,0.8960222647619249,5.95083748403108,0.002217373644081863,1.2234936450671559,6.0
35,-0.02722257524632887,0.11412781299657918,5.181217134002035,-0.12783478639559925,1.0700005025090291,2.0
36,-0.15765003281239762,0.04052272706491347,5.8289179853150666,0.08518600888977369,1.1486554705701937,2.0
37,0.2426419119291668,0.9286960920480464,0.6430151011686837,0.6746097880001305,0.1040929790040199,5.0
38,0.19852295048216725,0.043251543361206235,0.2869622627639219,-0.07001908424081946,0.07695660882943085,0.0
39,-0.02934664098993934,0.15022218937273432,0.5544744466514067,0.7320133333126776,0.11605255872597775,1.0
40,-0.17095223386720915,1.0612279112707803,-0.456998894112844,1.1114186510745403,-0.08036641468053518,5.0
41,0.019287526809613903,1.031592396913468,5.781890788561267,1.1732169508152828,1.1432830537683174,7.0
42,0.11593200512014387,-0.05274534862088753,0.2755413996151758,-0.022124319242506383,0.052459200199909836,0.0
43,0.1346160827659715,0.9029911268659808,0.7245983469180082,0.7910387883739293,0.13802298592739387,5.0
44,-0.1522088748017141,-0.0693771426572375,4.1535569144283055,1.1106931611100217,0.8367954025966905,3.0
45,-0.031161120619453538,0.9966349614314796,4.590033464704144,0.18682717076513405,0.8930922926409546,6.0
46,-0.16905284870596468,1.0424231922316731,-1.0055977570242307,0.9570302466336484,-0.20310624032532895,5.0
47,-0.09175914565259148,-0.13231180331839315,0.16646846683302935,-0.16632337219455545,0.008178124669770224,0.0
48,0.0946140311707389,-0.2270318667469816,5.413130846004993,0.7369583218804778,1.0723148936589837,3.0
49,0.23284918830121146,0.8153707210399254,1.067093068040912,1.1607978394263048,0.2114716573627776,5.0
50,-0.024164911279892842,1.0575768440466873,0.8750388593586038,0.14829361460483656,0.1851564464672712,4.0
51,0.18528384304544115,0.9028987244056884,5.037254479541363,1.1624864666691217,1.0192573009417798,7.0
52,-0.46707582326329,-0.08495412994577721,4.552689321960191,1.2360174222954359,0.9257561607352556,3.0
53,0.01291239554573486,0.1262560111211528,5.409911609778559,-0.21040261179564065,1.0523265206988348,2.0
54,0.11732447859088915,-0.06820748022059217,0.19047860953885426,0.0021407081329051264,0.06337744983023882,0.0
55,0.044180075022232,0.13290988820214278,-1.05140810424637,-0.224477624224327,-0.22317760989908667,0.0
56,0.01925596979141996,-0.2445072563139524,0.7813445943889229,0.886415505458371,0.1448330869143347,1.0
57,0.18405747916080248,-0.08009119080903937,4.920409239571705,1.2253854300821725,0.9894567988856852,3.0
58,0.09204866379481397,0.12905637725144994,-0.4900338406177116,0.5595228103353653,-0.10474679721074646,1.0
59,0.11858978495766385,0.8578644160626635,5.26180841688474,-0.22148360979920675,1.059598199771248,6.0
60,-0.15671616823130324,-0.17067275325385475,5.176177229989103,0.011788537296162574,1.0461832973179577,2.0
61,0.10610036889886637,0.1068187365749276,-0.01040975691987743,-0.15253324315259134,-0.01734546464736515,0.0
62,0.3934919563344965,-0.3174350827405972,0.5833211618183365,-0.2741616981022408,0.11298971132069928,0.0
63,-0.04894403306754645,1.0416565729336191,4.77054088769861,0.7376133396584229,0.9510258384241528,7.0
64,0.4372392039741447,0.6175964827858702,5.517425250755753,-0.09471219733727933,1.1226505017974473,6.0
65,0.04511159939793684,-0.09906897179396897,2.9270054154650356,-0.022827457571671702,0.5760978257488986,2.0
66,0.1429094033280831,-0.11094607648140646,-0.3792559182325628,0.6787780757392596,-0.0860250929824625,1.0
67,0.03125186777482574,0.4578157228766844,5.297330020882722,0.8293107185368582,1.0390336450864208,3.0
68,-0.03326875029497325,1.1802152557844732,-0.04379448924594916,1.0855253626660368,-0.026949177700239097,5.0
69,0.04142172802946145,0.8146645708440969,-0.8377086606127905,0.8351435676621053,-0.1945538469896472,5.0
70,-0.20306889976022602,1.0485865587551046,-0.7183808646622352,1.0940761271226525,-0.1577374489827068,5.0
71,0.16633175904476594,0.08876423280876909,4.061880645749186,0.9437658318643152,0.8442474293770116,3.0
72,-0.06347263225052435,0.9149663710936808,4.8556254959739285,0.2782457935112088,0.9849432460448728,6.0
73,0.14322736239735073,1.128342990244134,3.3494201395275045,0.999353297275964,0.6954309547504053,7.0
74,-0.10283414986778973,1.0846240126010225,5.456800202397324,1.1091912099519,1.0723570257380497,7.0
75,-0.02942221012825784,0.0026484380888494806,-0.9318338238609216,0.75519134995897,-0.2253213801380038,1.0
76,0.4595146859488642,0.9607875166712496,5.937734936245608,0.24513020833194216,1.1938746272287069,6.0
77,-0.033134407659955775,0.19274091646740102,5.504523213938731,-0.4998660678929277,1.1379766006714176,2.0
78,0.13368905603928882,0.9048771315007904,2.5919242533786706,0.23106221400788424,0.5086781361690256,6.0
79,0.04313574245407749,0.07950783920012365,5.922918376198446,0.016657136090052226,1.1866200023453355,2.0
80,0.15851392806229345,0.9294329508762272,0.5955955203024962,0.4784912555603341,0.0877284009360344,4.0
81,-0.2816259453052216,-0.08915618316465082,4.3749920584203394,1.1226514850387483,0.8755625401588711,3.0
82,-0.019516382289040825,1.0963511934513106,-0.5587666708955158,0.9916759447540636,-0.1142530898853803,5.0
83,0.13508206510068596,1.1655157824027342,4.571965823928441,-0.02560438248708861,0.8725322776574864,6.0
84,-0.2878026584132156,-0.01671773655510748,-0.8403024410782799,0.8123898160733191,-0.18880721542162826,1.0
85,0.2299760909324433,0.9206824078955279,4.4656302900237685,0.5549173562223124,0.8707914553514243,7.0
86,-0.13263385194996866,0.22619773368663684,3.9827296505376353,1.1519286071961488,0.7649513997648658,3.0
87,-0.3023824423137274,0.25432753295316113,0.5562108079009491,-0.009449394054777365,0.09674506790898812,0.0
88,0.3607665534921477,0.17551909429369494,-1.2914644710609116,-0.08231979238726274,-0.2481174868788869,0.0
89,-0.11432255132107715,1.0379560421064444,-1.480888438739984,0.9071728942011574,-0.3088413369126624,5.0
90,0.28681407796233604,0.1498787586814066,-0.006776745119124765,0.2515905036113044,0.021614436377141912,0.0
91,0.1953764654685649,-0.11953999227140087,-0.02974021692241745,0.3010361080580367,-0.013203236645531741,0.0
92,0.02904712448175012,-0.03127716717995545,0.015668843105584185,0.059088889911484074,0.009658131987034987,0.0
93,-0.3532280093755535,0.9455493732287708,1.396871432433854,0.06131014154408514,0.2893238801276289,4.0
94,0.02045025739102281,0.08745460178998732,0.6048726463755564,-0.1911891556124378,0.1516521284996307,0.0
95,-0.08232391982824114,0.9921920991141728,4.985916851650859,1.1161651669577357,0.9828611714285648,7.0
96,0.16150269087383975,1.041310802749248,-1.3027954759064415,-0.03336771073594925,-0.25171190503152185,4.0
97,0.14564536164997793,1.0676681968065749,5.335392987661587,-0.07237845279077039,1.0481460624811785,6.0
98,0.2828345814643905,1.05189133151033,0.4992829448351104,1.2404118390162853,0.13429850272891025,5.0
99,-0.004677533858608164,0.3012827714338565,1.4120703323656896,0.9222936363803338,0.2616202875903183,1.0
100,0.15272112661898754,1.1912120423975885,4.564299522568269,1.1161461086801818,0.9205334290967864,7.0
