index,feature_0,feature_1,feature_2,feature_3,target
0,-0.10448796845541036,0.8562675688337834,0.15691998202272328,-0.14329249097561347,1.0
1,0.6327308381532982,0.11953924232358573,-0.2895405444526577,0.6374197975279223,2.0
2,2.9430648662132373,0.3517023775110377,2.2453009488485924,2.9321860068184047,8.0
3,2.100295309857953,2.4763005158782385,-0.3325896679960326,2.1112728029625374,6.0
4,3.972400062799362,0.07213349531505862,2.8538053394788485,3.969773324371884,11.0
5,1.8974719695889868,1.6491653252013048,3.606033513678965,1.888061425856787,6.0
6,2.436286595065032,2.9579738922279626,4.62139785012568,2.4712902303658972,9.0
7,0.14198270890873246,1.301098942657117,3.4387310284899995,0.12982672618569388,1.0
8,-0.4061613296923807,3.79550761075767,4.544529066382579,-0.4025958136453297,10.0
9,1.6643556107945792,2.27776850275398,-0.5933519378507636,1.6991642976149035,6.0
10,1.3350872969993246,0.11856020961062493,2.3031676024430854,1.3537619192149135,2.0
11,1.7588194808830555,-0.3168111941707448,0.17604826676158936,1.7651432978956172,5.0
12,1.8758655282953745,2.0406012867033483,0.6099804168707289,1.8622134704084736,6.0
13,0.3305185514611262,1.0163008516923506,3.2514005115606466,0.2898317935594348,1.0
14,1.4322395292416057,0.0077579814337802935,0.6514892428229571,1.3803547791039472,2.0
15,-0.13722917135307713,2.4210868978506936,0.25741116184593305,-0.1449687843293525,4.0
16,3.899653417955679,4.039913856425073,1.2938667649743285,3.9341283479076,12.0
17,1.8785912079036615,2.5628038428470155,-0.2637310630530221,1.8632009593309755,6.0
18,3.1815216182268795,2.809231352543602,0.07758732246462041,3.1612532273644938,9.0
19,3.1871975516769537,2.9697782065521325,0.07735275245060813,3.1824249146198147,9.0
20,1.0040520434217013,0.3688162087005622,0.5070072766438761,1.0067036804753853,2.0
21,-0.14880630645303933,2.3962068952403794,3.986324566169129,-0.14321860089928193,4.0
22,1.7701419773153726,1.5674015503372796,0.8803905863006791,1.793309260459058,6.0
23,0.7033992071367432,1.1635181006849973,0.7650585386118157,0.6858884894671115,3.0
24,4.202796330434995,0.1061913351860268,-0.03308656051443748,4.2282225124826,11.0
25,3.0049424964186504,3.1203662053385464,-0.6261549476498428,3.0179674948214514,9.0
26,3.9930833825175487,3.8133457004780213,0.15252764426665855,3.981226609691175,12.0
27,0.3582954200256842,0.6963776791927239,3.1889856841367346,0.3399762197872432,1.0
28,0.6419406636657042,0.010578688265504038,4.521434706653663,0.615457619110644,2.0
29,3.757495727035987,4.149899092297448,3.3014792265058217,3.780804353313511,12.0
30,2.9039951040841547,-0.024114156863682783,3.892013561565639,2.897828018632353,8.0
31,1.1085299381937956,1.0406639472128725,3.533192774544468,1.1022985434176789,3.0
32,4.073712766398506,4.069554310580211,0.8847924580999412,4.078579408632259,12.0
33,-0.09816035530725152,1.5843010391919832,3.2335612370424203,-0.1203725199768276,4.0
34,1.6872016533167944,2.330293403430207,3.338035319948657,1.7176115960380636,6.0
35,0.04323465733432343,2.155980826669473,0.6824574813190235,0.04982716317943959,4.0
36,4.112374259476071,0.2267277288372926,4.255928989461515,4.1184032224927005,11.0
37,0.1334790730099602,3.9596967438815143,4.673102448175674,0.1315953135238528,10.0
38,-0.00883474914175555,1.6852294775340293,2.316388909687096,-0.03626886406708348,4.0
39,0.7183055424508178,1.3860547200365605,0.9956677901008198,0.7394982063535194,3.0
40,4.188859245664466,-0.05161652539063103,1.2170390458387037,4.234250386482112,11.0
41,0.047100623708644866,-0.2740625313166374,2.430521475130062,0.030106684232033058,0.0
42,1.7426182961437366,1.3681023130780372,-0.671089765928186,1.7240766426209464,6.0
43,2.8588740490509505,0.09502295982826696,0.9510937980912624,2.8418381856873784,8.0
44,-0.2433936942813262,-0.2631654572977476,-0.44859084057776377,-0.25801262016281484,0.0
45,4.091270410079621,4.101923476625983,2.655782501136491,4.1204893377612,12.0
46,0.026465038976617748,1.1131765434929248,2.5471562525972407,0.006159333639017408,1.0
47,-0.03676597766970795,2.032277011015331,2.4769617209162784,0.010386442848375295,4.0
48,-0.16161014689557082,2.8217444638568363,0.10185724112480156,-0.124170352280298,7.0
49,3.07021839229222,0.2948990981250918,4.384953482249545,3.0863617107707464,8.0
50,-0.004700804756655954,2.8356134305874785,2.1702933986888384,0.007260185871492148,7.0
51,-0.06467272848612009,3.9842481645912255,2.287053416468225,-0.047030354800544315,10.0
52,0.013250646187025816,0.5419132647467629,2.224430328879788,0.002544077867834393,0.0
53,1.9501734982530368,1.7889233679208345,2.117315448090302,1.9273643894753831,6.0
54,0.1916854054405937,2.7038844703457148,4.351861575034179,0.19435114493197933,7.0
55,2.304540020072314,0.12406000641151912,2.5362028871725877,2.277659785741561,5.0
56,0.3704640921207311,1.8990454621688333,1.9052685379740344,0.35585187811997826,4.0
57,4.003436033468913,0.1985009782330624,3.4236257689347784,4.0191818166905335,11.0
58,1.0595005016715646,-0.01105238407881013,0.6441298977391291,1.0679559455797019,2.0
59,2.737336498592208,0.031447480848015484,0.3232494008363035,2.76567715272152,8.0
60,-0.3185785551294113,0.6903579696371578,1.6574664131243466,-0.3241847318358896,1.0
61,0.0031400749240155035,3.790133327732738,-0.6284192913813867,0.03873051154237922,10.0
62,1.6773537778601524,0.2463064805156069,0.8711090456964213,1.6643459356168362,2.0
63,1.113884984503207,0.8403363611062376,1.554172382230374,1.1322949757868963,3.0
64,0.06472930838296861,3.948430283930409,2.4103092087632354,0.0682212753400333,10.0
65,4.1238337892383585,3.806440842229548,2.218731861809687,4.146106556401104,12.0
66,-0.10134052961115324,0.23256688976816145,1.2698849659307792,-0.11574996800442755,0.0
67,3.8306008654365593,3.7148543338650226,1.1396015810447206,3.8485254230404085,12.0
68,-0.24695985737377105,3.798149379376862,-0.7059610095517489,-0.2372291486580031,10.0
69,1.1299440627523079,1.2439147877282395,4.0425165584561435,1.1130747322956678,3.0
70,2.0676294735180023,2.179462186758645,0.5351656823299401,2.113140114445865,6.0
71,0.8450443880805929,0.6901385148000169,1.2191576342417396,0.8429126958364581,3.0
72,1.7656749941234184,-0.06714943495802689,-0.6037574005978359,1.7830317165842458,5.0
73,-0.15445168065301754,-0.07208567225150901,4.451253289830143,-0.14169215220341771,0.0
74,-0.3907717512376304,4.0899036185257485,1.9562582359536183,-0.414853758422449,10.0
75,4.5765744800265935,-0.24463274567031598,-0.5874711721645138,4.59661371007724,11.0
76,-0.21273475148842685,1.9895035016487643,0.6426809145778715,-0.23611335435715716,4.0
77,2.085487292996812,0.548459893835214,4.032530643424297,2.0775713872204853,5.0
78,0.17473822951680196,2.7240563269027653,1.3146808191057149,0.18198648307418056,7.0
79,3.8384817642687317,0.01803902241098329,3.007820494064235,3.84000006030812,11.0
80,0.30785819604892045,2.203419410240809,2.600033592596977,0.3208657431463939,4.0
81,3.796406582266891,0.05618442624834976,1.8340956670327675,3.750275030508063,11.0
82,3.866956173801593,-0.4852245325617952,3.7840204197704463,3.838937264505157,11.0
83,3.9025303153517337,-0.10548845282783352,-0.4952761420477349,3.916572088198013,11.0
84,0.008360765197004063,2.0264068918780174,4.2115094823494115,0.005482337737255686,4.0
85,-0.04832781532425263,0.07856476573258421,3.16245355900522,-0.040584307650277915,0.0
86,1.8455618286825135,-0.1458382018612086,3.9486097241650624,1.854756118714026,5.0
87,0.07446644556157203,2.9350116897694134,-0.6216899752650562,0.05545372425159783,7.0
88,1.1053755616642065,0.07340566316312863,-0.2554202722477707,1.0801120439135372,2.0
89,3.046125071360417,2.8918400391609502,0.3981029896196023,3.0623615295405773,9.0
90,2.443336744995808,-0.06292092881362438,2.490523669536147,2.4300205902559378,8.0
91,2.994373651317761,2.610803300924394,-0.21425912972421815,2.9997689963195997,9.0
92,2.9322324574791367,0.17152531709925475,4.314723394621973,2.931024490654045,8.0
93,1.919710399500565,1.8153738731854183,3.3272788561974416,1.898236560725772,6.0
94,1.2569120535651577,0.05597258552626689,3.6457288331498776,1.2480885375130024,2.0
95,0.87819715282362,-0.2635331363695467,2.4381120060644617,0.8997712777869739,2.0
96,-0.13843794661241351,4.33742009618163,2.6923125284902523,-0.13342797057008926,10.0
97,3.9340711374385062,-0.011045015749183852,0.4800280252040888,3.928745099566543,11.0
98,0.12910856063605947,0.4819002376781953,4.198651516750129,0.1385265938993775,0.0
99,-0.05556499330649527,0.7254876999677331,2.7892999433671357,-0.026575097446679442,1.0
100,1.221384418027177,-0.12691621129509273,1.5415739351628917,1.2224495001301412,2.0
101,0.0011536139380002965,1.0103357306282432,4.0455348651963146,0.045024017015860916,1.0
102,3.9494440812734575,-0.18730941553726896,3.9491932304886985,3.957491918443407,11.0
103,4.1176598139961005,4.270375710547594,-0.7101685351907371,4.113307815637746,12.0
104,2.442945194455857,2.0300377728382024,4.278510649881908,2.4519369689990564,6.0
105,4.431769181916775,4.000813047806527,1.248432568897068,4.478628598854589,12.0
106,0.06839966443156101,1.3245783677289014,1.5653580720626716,0.0974612844312676,1.0
107,-0.10630102170586228,2.3462770879238066,-0.2526198080931552,-0.13302901981379636,4.0
108,2.851460779505636,-0.031794107557413916,4.02343397102243,2.8229602367509297,8.0
109,4.442699498054169,4.225216100143537,2.197149401686416,4.438581570352512,12.0
110,2.0442417902772934,0.23114396712167465,4.175243125908303,2.089920767581173,5.0
111,2.8957553436443986,-0.003179499593221403,3.501187126408344,2.9004476337124103,8.0
112,-0.14331196079517866,1.8935451165080488,4.133560675902272,-0.1562388413427926,4.0
113,1.86676458125789,2.401722136980326,4.404920441286714,1.908895448483669,6.0
114,3.4434967829072534,3.934746359004644,4.0683781615716965,3.4649385575874985,12.0
115,3.8665259351516346,0.046482412301484005,0.4194569350779266,3.8614814881370494,11.0
116,-0.2040176895219263,3.0524411762016537,-0.3346631810196558,-0.2148807869936655,7.0
117,-0.050465963694966115,3.9904350710409506,2.634589376659533,-0.02942936874952622,10.0
118,2.738329383569188,3.361388049716312,0.12380012358450565,2.7201273952443423,9.0
119,0.17402702834947031,-0.20006524005484252,3.9453328014482927,0.1648259402762573,0.0
120,3.954710925206325,3.835752763761148,4.400590013323165,3.9582995573348128,12.0
121,4.186654794085163,-0.4943156534766132,-0.05851607995059594,4.177702158592963,11.0
122,-0.05151374243913391,-0.05151013052881972,0.5598075723334334,-0.06881929227606222,0.0
123,3.2122673592814417,0.35542822118061096,2.6614242142555957,3.2203997913644664,8.0
124,3.9789978656404035,3.6092258066373812,3.2013273757390044,3.9828648872378287,12.0
125,3.92752148700364,4.161011554943425,2.052003445309753,3.932977770052743,12.0
126,3.943640454451016,3.9468705619084288,1.2786857236319165,3.904271447007896,12.0
127,2.971721747483435,-0.4140067900094806,0.9386175963665918,2.9945635591043898,8.0
128,-0.10620357488004713,2.790267706183083,2.8813248471146338,-0.1438188180355644,7.0
129,2.8471631111604063,2.9099578636151167,3.3055137918181616,2.8537467636360154,9.0
130,-0.21442996745001072,0.17315861282333944,0.8458450298628913,-0.1683765871777693,0.0
131,0.991297866151536,1.1499301534219777,1.046405578479534,1.0098721296113715,3.0
132,-0.22467121976875687,2.1558384184058577,1.7700247418134103,-0.23009886556867576,4.0
133,3.8790974301001118,0.1891093351355564,1.7168597024612642,3.8692284756968,11.0
134,4.072120658025479,0.20333943069832253,3.8349481854867222,4.070252651826343,11.0
135,2.9613120310249443,3.3655234364601636,1.6450359661520428,2.9847743140456933,9.0
136,1.1231538985448288,1.2377717596220168,4.567651684740019,1.1356844674692086,3.0
137,4.042905496486188,3.83317794484473,0.9652716291760118,4.043828836154091,12.0
138,2.878881893111852,2.731443266298885,3.026255833737965,2.8998211686493565,9.0
139,0.25947682655868315,0.8967813565369649,3.3830981598405896,0.23382825500262525,1.0
140,1.7488283948906291,1.9573949189584618,2.689375868711746,1.7372815763505396,6.0
141,4.343835529071804,3.939721521997553,1.267973711022651,4.334040891996851,12.0
142,2.1589238987221098,1.9179767065398112,0.6762584675747584,2.1815038011556265,6.0
143,3.1533299689923617,-0.07344028774632219,2.5483896719008525,3.1588679144623666,8.0
144,1.0211465709270164,0.8982994364848906,2.841725534308268,1.070777551918715,3.0
145,0.06514646095420673,0.05743215987957565,0.6773753378855852,0.08188731259603563,0.0
146,3.961109684114528,3.659303974249976,1.1030406726430062,3.9473319431669776,12.0
147,2.042250805627807,-0.0680056221245503,3.9397000337859858,2.0617111829893897,5.0
148,0.012805918058119977,-0.25145346552273706,3.661468812202658,-0.0008641194557899544,0.0
149,2.2724222757154,2.004679746881933,0.2788341024513251,2.2641958510201925,6.0
150,1.8486069240609009,0.4955358771757479,4.324486133304451,1.8470233323843608,5.0
151,1.1165569191413622,0.3171450965447381,2.6765783098888107,1.1231752007476916,2.0
152,-0.11091956282168773,3.9820650119176384,1.9680363440721047,-0.10648674656533884,10.0
153,1.183462874000759,1.1010196174302558,0.3710395506297427,1.1878322271641353,3.0
154,1.6746394548696917,2.0403391823514143,3.2279750400037615,1.6551488005173172,6.0
155,0.41212551076785997,3.2376105744572232,4.256692672721238,0.4120614936506793,7.0
156,0.1969425084061011,2.1397377963700333,-0.3625353912407199,0.20318065715711536,4.0
157,0.30861474840594183,-0.3084072338143018,2.0975160063714693,0.3258980880140148,0.0
158,2.0107492154716553,0.008930172064854124,4.021031702572987,2.001421328254461,5.0
159,-0.004272313295301174,2.9333004477764595,4.427935781811944,-0.05929269910400334,7.0
160,-0.007636589335153528,-0.25710916827629704,-0.3237217229207915,0.014791878579958513,0.0
161,4.224704324994468,0.4594574100313835,3.55645048604967,4.236064548030505,11.0
162,0.1808532351987878,0.4172944561838684,0.8057440791121685,0.15420071937415095,0.0
163,2.1669642897530883,0.06186211327326267,2.2095614584757923,2.137439900842469,5.0
164,0.9491944033540908,0.15316540025895206,3.516929875813725,0.9624297187615368,2.0
165,0.2548910273816289,-0.1805501100373763,2.229154428107653,0.2488424769085004,0.0
166,-0.376889596399993,1.297851922316391,-0.11905675339543742,-0.40530300205621295,1.0
167,0.7621660679280226,1.135505833527738,2.4741919014044877,0.7408803829383861,3.0
168,2.121011461785401,-0.21303578006999974,-0.07722259842667213,2.118194065400321,5.0
169,0.12559591235249673,0.24982444083973174,1.1621658721085373,0.11043118132320537,0.0
170,3.9913523967219215,3.9704107074316184,2.2998394578012538,3.9813537760916415,12.0
171,0.8696733366674487,-0.19007796932955956,4.6378464729429965,0.8712134489338076,2.0
172,1.8381834126302516,0.2719404985462962,3.2103537523078822,1.8591032001969088,5.0
173,0.4062601391304865,1.7645813514082465,0.9239249543638024,0.4177831924606741,4.0
174,0.646581809543334,0.044761999890789085,4.01790294128102,0.6510827156889178,2.0
175,0.6575415818247412,1.1333221892960408,0.5074958916574753,0.6858216912702183,3.0
176,1.8047517208835382,1.9037591739288495,1.3594251823337653,1.7859632883946661,6.0
177,0.0028604162131395444,0.3197774969746097,2.7790640316532595,0.0016762182840463645,0.0
178,0.18159159677736653,1.1789721199201404,1.5028283306271002,0.1695287383673102,1.0
179,1.6914268402040675,0.3849068835011267,3.2246385204558794,1.6887748647499496,5.0
180,-0.16334352885357062,2.7095950475314448,2.7984181611484087,-0.1642484260201262,7.0
181,0.7773370374427632,-0.3640684678104693,2.8884296518582087,0.7645203097289833,2.0
182,0.020187370837810505,-0.4372651612121965,1.5551942721020535,0.01270551672880704,0.0
183,1.4140453892245075,0.2959924101540951,-0.4155282140350901,1.4274829200994748,2.0
184,-0.32527483788083394,-0.1583657258468359,3.997150006053953,-0.3274620929246884,0.0
185,-0.08618679278964082,2.7970697594103293,-0.3135584379601515,-0.1442114240605326,7.0
186,0.10071003055341488,4.3683883353364585,1.7914365782691897,0.11465733647436566,10.0
187,2.7567449729330944,-0.047282626663521767,0.916571621571869,2.7676434707786663,8.0
188,0.8812528703319404,0.8287729604114912,0.8862966359287295,0.8557430529667879,3.0
189,3.1354696529496517,3.2648545761771395,0.5100716038441767,3.165867035423013,9.0
190,3.869681689756548,4.027180493110228,0.753101908658813,3.864707578187695,12.0
191,2.367378990957309,2.086827736561056,4.44314738378121,2.3876161931807283,6.0
192,0.1128832755987382,2.9428997309315386,4.533344130773363,0.11372725862669912,7.0
193,3.17609009555009,0.16594409255898634,2.3683499785855657,3.166369277792042,8.0
194,-0.14559302224904536,1.1875353336551693,2.118630320852537,-0.13784193258786584,1.0
195,-0.028060806483057532,4.332454084654416,-0.4520398209044771,-0.03851374474037828,10.0
196,2.929808134153344,-0.1751256884967676,3.624890922145727,2.926733845958032,8.0
197,1.9986643994612237,0.1844679703793612,0.2074336551920153,1.9672283242466517,5.0
198,4.0434042984388645,0.06848790815743468,0.0564810513446834,4.037321369528793,11.0
199,0.3224427291627419,-0.04967078610703785,1.575742612783884,0.29776371599756285,0.0
200,0.6747110259284348,0.2516258895055244,1.1626895849942291,0.6745837853909816,2.0
201,-0.2318101322121979,2.765083357252577,-0.19150588528941412,-0.2217496093151194,7.0
202,2.5645540417173267,0.16454025634585745,0.08536116286511408,2.565615026894536,8.0
203,0.18013108162606933,4.338345022050762,4.642823521080709,0.1986926362238908,10.0
204,0.13373723213763866,2.0410540070943988,3.252967122069236,0.17329710560207606,4.0
205,3.1222329825207584,0.01970774987615474,2.517490532194476,3.1200214078004427,8.0
206,0.14139900717085965,2.2924135566291346,0.9256185796607856,0.14292447260482705,4.0
207,-0.1862946179750491,-0.3332663894308902,1.5993242599875752,-0.19940135802691375,0.0
208,1.450130742727814,0.5040073659699632,2.6763124885916487,1.4123072860017296,5.0
209,-0.27212915639317803,-0.2905004548785408,3.5198826944095725,-0.269423212104477,0.0
210,4.137611763702829,4.194750926257578,4.394938227053797,4.151256038542584,12.0
211,1.0615930977903605,-0.24760759040564284,-0.05094039919135551,1.061944393530937,2.0
212,3.798437778594127,-0.18300088581069784,0.32126143293340703,3.7820689269935692,11.0
213,0.1958436504474531,4.227754853639226,2.35025315568816,0.17648115617428395,10.0
