index,feature_0,feature_1,feature_2,target
0,0.06848793467084477,-2.627338510409136,0.1940456740334492,0.0
1,0.04386135495099863,-4.115307260147529,-0.2789190702686704,0.0
2,-0.4099384378997254,-0.31874869957472496,0.12354661336176108,0.0
3,-0.15863041579419773,-1.2841873862830913,-0.29539883033812664,0.0
4,-0.18143806163276133,0.10189541868413668,-0.17449952444631792,0.0
5,0.3240811409371597,-1.0265837857511757,0.7648803390093076,1.0
6,0.11988700724556504,2.3846878443792576,0.20034037033357247,0.0
7,-0.2566468398673085,1.4972967033620148,-0.05046833361320836,0.0
8,-0.13136816731700118,0.8311874202185591,1.1037463391193751,1.0
9,0.08030604669865063,0.3495496372474178,1.1034147654417112,1.0
10,0.1760830626348448,0.17184165294988651,0.97923317282986,1.0
11,0.13920506642015668,2.4642951007191822,1.0380145273277783,1.0
12,0.21837998435317604,-1.2717926334474146,1.3834620398448565,1.0
13,0.3918126473403989,0.9950491339147538,-0.2501737344125562,0.0
14,-0.12683688921032232,0.18183855369308985,-0.03269221943233669,0.0
15,0.19584407469334889,-2.9785680391593665,0.6302301494840371,1.0
16,0.10789504969156384,1.0816001412427003,0.8090736130374914,0.0
17,0.3523171709560525,-1.1625353075867886,1.1194864466289078,1.0
18,0.14624136396591025,2.0061409379980724,1.018565446121288,1.0
19,0.16087685846078495,2.5765597701570457,0.97896764393921,1.0
20,-0.19068505585945428,-2.965837772804112,0.30778624147352635,0.0
21,0.2509597920742169,-3.1986925000459268,0.8826264120729664,1.0
22,0.4358341677155421,1.8293618772065539,-0.06846494175524663,0.0
23,0.16345582599499392,-1.1574900042899199,0.8281782344813156,1.0
24,0.045456303812214716,0.09570086379800892,-0.1368360729972216,0.0
25,-0.2571026296207668,-0.43894884030065306,0.821390704616047,1.0
26,0.31028131702160494,-2.3975471396803605,0.9593315135512592,1.0
27,-0.2096543485551461,2.0670770368008258,0.9550623427126432,1.0
28,0.05055816769259934,5.463534539778829,1.1187570255826242,1.0
29,0.11269707803073008,2.489978724792293,1.150980195239664,1.0
30,0.3238430900392539,4.2127950651341575,1.4329157510936437,1.0
31,-0.21556821287632266,0.27923631570843954,0.8529746288627736,1.0
32,0.2537569084245599,2.1505313042040712,1.1244306593322484,1.0
33,-0.0388294486530277,-1.0977183430899828,0.22029193742574674,0.0
34,0.4810979402440557,-2.918102180203552,0.6544662631390528,1.0
35,-0.10161602515140752,-0.6727293472080724,1.0890748487444024,1.0
36,0.015559903888152787,3.4200926456997127,-0.2898213062251272,0.0
37,-0.2570274560200739,0.07157528334437474,0.8383056214776852,1.0
38,0.34544321983526954,-0.5229756830683945,0.12107696224171095,0.0
39,-0.04646326095301212,-0.5813079297667334,1.0645554065399112,1.0
40,0.016247344605999844,-1.8086968227893532,0.319856056226628,0.0
41,0.08283494989944233,-0.8840674097225522,0.06085271994824671,0.0
42,0.24523423294855956,0.5342837709325475,0.07089655903579245,0.0
43,-0.04849625134382237,1.4620333661081786,0.3882807799385225,0.0
44,-0.1354751484670761,0.7589307715676692,0.3229876789578535,0.0
45,-0.015122125531870109,2.1074190855732504,0.07594356526000316,0.0
46,-0.12215299192921518,-2.13098913445502,0.8636517155361385,1.0
47,0.02038628536308848,2.0341544801190667,-0.14743114971424398,0.0
48,0.387808538404567,1.2262491891845242,0.9245486609347175,1.0
49,-0.0007565332090193651,-2.4325658473043394,1.3157136433711016,1.0
50,0.2846839503490397,0.8682132967697718,0.39412712063719385,0.0
51,0.001101176940818465,0.09865924690595833,-0.09451374901064116,0.0
52,0.1365422473713188,-0.2082693139367041,1.3877937691700095,1.0
53,0.0843594616407777,1.4493023825933362,-0.08425629909602561,0.0
54,0.030809874150997795,2.5336688296675494,0.8284435090926805,1.0
55,0.22921643890371696,2.6167789042450207,-0.4354119488057114,0.0
56,-0.14694235667844294,0.44935781254186624,-0.023588890435074263,0.0
57,-0.16642935507086712,-0.2409465270804879,0.106047328585896,0.0
58,-0.07816342297492113,2.2863721013787903,1.395763124246268,1.0
59,0.014068050617223105,1.0834723571786091,0.6718653700538261,1.0
60,0.0373172101959833,-2.8042231532912125,0.07984154871125226,0.0
61,-0.04756056729932062,0.7714675643139739,1.1918527715089824,1.0
62,0.33754257096419843,1.0310473984403277,1.1543243350704615,1.0
63,0.11842091521099553,1.2489841174971004,1.1792172673438646,1.0
64,-0.13166308213543115,3.8061419717935503,0.14862790644564985,0.0
65,-0.12720013383070106,1.5584002812195448,1.0628514418853634,1.0
66,0.5417389609074069,-1.6877165927364346,1.344214529143254,1.0
67,0.3316346912565522,1.6116129312211085,-0.09858962104633992,0.0
68,-0.16344399233448564,0.4112750357051312,-0.20545828329915672,0.0
69,0.039155406101579804,-1.3897515760136148,0.17901100030720699,0.0
70,0.047134881897594134,2.198906435485525,1.3536248152061523,1.0
71,0.041340859532515935,1.5507798179903618,0.035987339049893804,0.0
72,0.07889658385259113,-1.2613412488294904,-0.061255687456588125,0.0
73,-0.08990418380284163,3.1515955603320527,1.1785465658438334,1.0
74,0.3626624087590151,-0.8392359897906648,1.047183792407896,1.0
75,0.1930060614274314,-0.6095765427961678,1.0561523859550996,1.0
76,-0.1697836566075694,-1.0536897915275267,0.1922344447174356,0.0
77,0.08934608797484259,-2.0306499005713468,0.9899806152101842,1.0
78,0.07742139486330925,-0.8260115058874574,1.0060364128163115,1.0
79,0.3939958762353361,1.9958900601907053,-0.12114976768910465,0.0
80,-0.3310423529666924,3.1007347344243814,1.2898191843709648,1.0
81,0.05879341152716225,-2.3635269993265906,0.5136079157195335,0.0
82,0.3098248055594059,1.8010852087242406,-0.033587091292319696,0.0
83,0.3330635313905239,-2.5994125475363825,0.447937008677816,0.0
84,-0.16505778670666935,-2.7955892024713336,0.6143968716483077,1.0
85,-0.15086552576953147,1.879341191583327,0.9380605675586742,1.0
86,-0.003993403659564654,-2.1053116657393987,-0.0038877585584018853,0.0
87,-0.08091585534096964,0.2383864250276209,0.1390474416494198,0.0
88,0.08485067993105308,3.960990392542113,0.036661340694686184,0.0
89,-0.002571822297852071,-1.8842341801202458,0.015918957220682532,0.0
90,-0.07078805393478826,-1.2881455934359731,0.9364813658374932,1.0
91,-0.3004627714447901,0.26901927131265746,0.856979151930275,1.0
92,-0.08086727888742648,-1.4215362006425134,0.12845202065658226,0.0
93,0.1818085907757255,-2.52062245481713,-0.07024525952659916,0.0
94,0.06536253245414259,6.465649697756,0.2351107314012611,0.0
95,0.44987677530849135,3.6278406572114936,1.0916279706315468,1.0
96,-0.11100950316744894,1.2313644393856955,1.2600394450010637,1.0
97,0.2206374231615985,2.321604459211766,1.2492763641676798,1.0
98,0.043760389668986016,-4.28764322369101,0.9480927496706748,1.0
99,-0.1338512967343687,2.4969347153258585,1.2983058920778694,1.0
100,0.10785602237964048,-1.1186717632900138,0.7543174645008395,1.0
101,-0.013162610427366094,2.0057988730526004,-0.20700246973046416,0.0
102,0.17549534353367974,-2.372384394780998,0.11125887736220938,0.0
103,-0.07664007320400591,-1.7623403014119132,0.7805900692555829,1.0
104,0.012522377683236566,-1.3585672331817051,1.1466268958588541,1.0
105,-0.07871236958541547,1.4930159332273316,0.09329529541206837,0.0
106,-0.3183062641494187,3.2497609227931297,1.3771343113500596,1.0
107,0.26830962811556924,-1.2422999165552429,0.11489045004570796,0.0
108,-0.07580289482200678,2.434592587064921,-0.22702329879597846,0.0
109,0.04705942118018752,0.0264440416417692,0.020511980695254662,0.0
110,0.06218525818356097,0.5482160715777675,0.0010738258949167868,0.0
111,0.10652754653253252,2.240016848137224,1.2455520739935912,1.0
112,0.05679593341376615,-0.1055000298431876,-0.05017908984194605,0.0
113,-0.0982172522754972,0.7276581516345031,0.9901466784353712,1.0
114,0.27084807835737656,1.4136808376669123,0.9709242433634075,1.0
115,0.0523705735792586,3.3126518875032964,0.97998793819874,1.0
116,0.06755653930116286,-1.4029899526504022,1.2083288934026697,1.0
117,-0.08649416288571815,-1.0239730705522363,-0.0908372194421204,0.0
118,0.08573307870003909,-3.5754255688994645,0.21612268383838515,0.0
119,-0.3203878260597199,2.6514266171970826,0.8841097893625862,1.0
120,0.026297145556060525,-0.9017516363630312,1.0256824756367795,1.0
121,0.04947905720279885,1.6188169071626304,-0.3105031116137667,0.0
122,0.14236443298124649,-1.0246139571059756,1.4530347247857558,1.0
123,0.14889078909358758,-0.1884449580031761,1.3024246152443892,1.0
124,-0.1502137789445933,1.4271552727628192,-0.1533769926605987,0.0
125,0.026371055229023874,-0.3634508309961262,1.0032715999921082,1.0
126,0.2165098997241497,1.9556882501440167,-0.1762356798767541,0.0
127,0.10870839429851584,-1.5240620076222775,0.03922102054018645,0.0
128,-0.14791217501397946,-2.9577687223634754,-0.3268921264400197,0.0
129,0.10584976825874733,-1.1135409985821256,-0.16650329477509224,0.0
130,0.15608545974477014,0.3588174200686779,-0.03863650063406262,0.0
131,-0.04004330416030278,0.4566090336774181,1.1827142234446384,1.0
132,0.08160150695150246,5.235298986608861,0.9987251085766224,1.0
133,0.12224051772840933,-0.475616607584647,0.7985177602880693,1.0
134,0.02429167320150032,2.4765240865340354,0.014178881096122881,0.0
135,-0.030996543122720426,-0.9786766539233088,0.665112355873973,1.0
136,-0.1181180229377962,1.328056252016594,0.20423643442161327,0.0
137,0.2401883490734551,0.7108424557382697,-0.08721046191916826,0.0
138,0.05408558205178052,-0.15633642310895116,-0.4029419552127987,0.0
139,-0.012500324772978015,-6.8066614141450525,-0.21512140468020088,0.0
140,-0.11432037215028835,0.2329374383907188,-0.2417086512586836,0.0
141,-0.1611429882064904,1.831873337113424,0.03850182120505386,0.0
142,0.13787625781310422,-2.046831507477375,0.16528776678591492,0.0
143,-0.2317537566153119,0.3777777174223047,1.2923204801323658,1.0
144,-0.007903287509218156,2.316933952234695,0.023987806219028324,0.0
145,0.06463837146733242,-3.5913536245789137,-0.2831189386421997,0.0
146,-0.1933414545466669,0.35565773047576377,0.7031199556499541,1.0
147,0.4542834918941466,-0.6463342934013017,1.0460215688094272,1.0
148,-0.3003296893717329,-0.9240934220636658,0.02745552123007918,0.0
149,-0.1972604327019384,-0.3025838670153925,0.7459641040033674,1.0
150,0.0021740501671099273,-2.754856087935335,0.7763261307541718,1.0
151,-0.035095559895146414,0.5934178960254293,0.9477748635014552,1.0
152,0.34886443505505266,-0.9599021388311708,0.8735354673240261,1.0
153,0.2412407970781417,-3.6533989354340086,0.9238874023053424,1.0
154,0.031563369906994286,-0.7635856456490974,-0.011958580981424166,0.0
155,-0.153495308387803,-0.0695666430349739,1.376857151338735,1.0
156,0.1713048146332523,1.8069943255554648,0.8775537379005229,1.0
157,0.4327570642252173,3.6862157691307282,-0.05228247118060543,0.0
158,0.08668399465666464,1.7263263359884289,0.3983265263573289,0.0
159,-0.11471133413302136,0.8227884113453476,0.6894285705574329,1.0
160,0.07921449376354937,3.2876004613921155,0.9861924451746724,1.0
161,-0.0640971879144802,-1.2799756245344946,0.9607360263730564,1.0
162,-0.27233470907072777,0.8393446986805474,0.8632150523037159,1.0
163,0.1975619494775253,-2.06322352643045,0.9528270385006248,1.0
164,-0.20554038031428454,-0.9330158461598342,0.07923310353941895,0.0
165,0.0044108067428794,1.4321012397194242,-0.06515601888462577,0.0
166,-0.09308927275021717,-1.858085699456492,0.9636813274160811,1.0
167,0.13079848579297473,-2.242002901703448,-0.02989969185447163,0.0
168,0.01926976307245548,-4.173894720661875,-0.04613109644587751,0.0
169,-0.3968035534985615,-0.9498432704230609,0.4909853414079192,1.0
170,-0.4372051756555816,3.56255837340908,0.044313668112549866,0.0
171,0.1313901430306513,-1.8000308684741937,-0.2248874245928336,0.0
172,-0.056575435233357126,1.5068387371715208,0.3154949809401659,0.0
173,-0.02247637559045714,-2.1740088770806856,-0.11626635412290826,0.0
174,-0.11808038114060425,-2.12694535270229,0.06599193984500751,0.0
175,0.11317110917377833,-2.1782169240855582,-0.03997112239755772,0.0
176,-0.15821775277269853,0.9659415001721444,0.8576797723520577,1.0
177,0.1172486516295617,0.15961132196606415,1.1131387584137376,1.0
178,-0.009573063434654541,0.5110128435776528,0.9493404278501708,1.0
179,0.3141693054127284,1.3741678783435214,-0.011672780891195564,0.0
180,-0.108698372797596,0.4699546984416869,0.996551191824722,1.0
181,-0.025399111207634127,0.8810181322047583,0.8136266426615592,1.0
182,-0.14204238343244666,3.7819749091127126,0.9915668303646878,1.0
183,-0.21445889159744974,1.4875485393286418,1.0511981498919518,1.0
184,-0.1432166920795377,-2.1034020207793223,0.9409689384939496,1.0
185,0.0990083549985591,3.9522514425975706,0.2825382096925453,0.0
186,0.2178833882941588,-1.0710344375949687,-0.056673736411607965,0.0
187,-0.4617492508902172,0.9240303451119979,0.8945686128859517,1.0
188,0.09844259377575497,-2.096609422295412,1.063376298962088,1.0
189,0.30894576877365776,-0.4395797220189188,0.8594947248814175,1.0
190,0.08799399196686948,-1.4805248970926586,0.9882884936918818,1.0
191,0.3846063408294143,2.4768242535147027,-0.098526886941988,0.0
192,-0.1368855826384534,0.09953720976446943,-0.18068680670963,0.0
193,-0.11140524099821077,-1.209218305353828,-0.05776085640184525,0.0
194,-0.2371008719556181,-1.1014925591875246,0.1027686578578628,0.0
195,-0.03715891777375037,-1.6764242135307528,0.7103429621169493,1.0
196,0.05260349857263407,0.7275412399436488,-0.14280519153148308,0.0
197,0.041495916985403926,4.3580478325130585,0.8552705582011908,1.0
198,-0.19291690876168166,-2.1086956101793426,0.8387625113281331,1.0
199,0.04180253607042871,-1.2604554420334688,0.014658437847903969,0.0
200,0.048773276403810746,0.6154521939272306,-0.15001379778553722,0.0
201,0.15942258366355586,-1.2106718415261108,0.4558811186495689,1.0
202,-0.0963656952024774,2.2652297502057204,0.9919132214048516,1.0
203,-0.14766704927643634,-0.07347583004361957,0.3718681334834571,0.0
204,-0.02428613930153051,-0.6323177607375065,-0.3104896179771597,0.0
205,0.1349717795721842,2.7912203132781057,1.0412694456373088,1.0
206,0.1577912959080757,-3.5057510903548805,0.11410564039978635,0.0
207,0.2902533881178807,1.3622907639382495,0.9649052031334606,1.0
208,0.3027294103381591,-5.1904534502673085,-0.16734800364880012,0.0
